customerID,Contract,tenure,tenure_bucket,PaymentMethod,InternetService,MonthlyCharges,service_count,churn,churn_probability,risk_segment,shap_explanation
4032-RMHCI,One year,41,25-48,Credit card (automatic),DSL,35.4,2,0,0.044890974,Middle,"Contract=Month-to-month (-risk, SHAP -0.85); tenure (-risk, SHAP -0.26); OnlineSecurity=No (-risk, SHAP -0.23)"
8165-CBKXO,Two year,66,49-72,Credit card (automatic),DSL,56.75,4,0,0.044858076,Middle,"Contract=Month-to-month (-risk, SHAP -0.88); tenure (-risk, SHAP -0.51); Contract=Two year (-risk, SHAP -0.31)"
1544-JJMYL,One year,27,25-48,Credit card (automatic),DSL,69.35,5,0,0.044808123,Middle,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.24); MonthlyCharges (-risk, SHAP -0.20)"
4667-QONEA,One year,60,49-72,Credit card (automatic),DSL,74.85,6,0,0.04478834,Middle,"Contract=Month-to-month (-risk, SHAP -0.68); tenure (-risk, SHAP -0.58); OnlineSecurity=No (-risk, SHAP -0.24)"
5716-EZXZN,Two year,65,49-72,Credit card (automatic),Fiber optic,99.05,6,0,0.04468414,Middle,"Contract=Month-to-month (-risk, SHAP -0.87); tenure (-risk, SHAP -0.54); MonthlyCharges (+risk, SHAP +0.42)"
1038-ZAGBI,One year,12,7-12,Bank transfer (automatic),No,19.8,1,1,0.044666626,Middle,"Contract=Month-to-month (-risk, SHAP -0.82); MonthlyCharges (-risk, SHAP -0.33); OnlineSecurity=No (-risk, SHAP -0.26)"
4890-VMUAV,One year,63,49-72,Electronic check,DSL,71.5,6,0,0.044613212,Middle,"Contract=Month-to-month (-risk, SHAP -0.72); tenure (-risk, SHAP -0.47); OnlineSecurity=No (-risk, SHAP -0.27)"
6252-DFGTK,One year,37,25-48,Credit card (automatic),DSL,68.1,5,0,0.04453643,Middle,"Contract=Month-to-month (-risk, SHAP -0.79); tenure (-risk, SHAP -0.24); OnlineSecurity=No (-risk, SHAP -0.23)"
0866-QLSIR,One year,34,25-48,Mailed check,DSL,64.4,5,1,0.04451799,Middle,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.25); OnlineSecurity=No (-risk, SHAP -0.25)"
5844-QVTAT,One year,33,25-48,Mailed check,DSL,58.45,4,0,0.044460546,Middle,"Contract=Month-to-month (-risk, SHAP -0.83); tenure (-risk, SHAP -0.26); OnlineSecurity=No (-risk, SHAP -0.23)"
9575-IWCAZ,One year,6,0-6,Mailed check,No,25.1,2,0,0.04445172,Middle,"Contract=Month-to-month (-risk, SHAP -0.86); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.31)"
6374-NTQLP,Two year,72,49-72,Credit card (automatic),Fiber optic,104.1,6,0,0.044426907,Middle,"tenure (-risk, SHAP -0.94); Contract=Month-to-month (-risk, SHAP -0.86); MonthlyCharges (+risk, SHAP +0.52)"
6229-UOLQL,One year,56,49-72,Mailed check,DSL,52.0,4,0,0.044402376,Middle,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.40); OnlineSecurity=No (-risk, SHAP -0.22)"
0221-NAUXK,One year,10,7-12,Bank transfer (automatic),No,19.95,1,0,0.044393923,Middle,"Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (-risk, SHAP -0.36); OnlineSecurity=No (-risk, SHAP -0.28)"
2673-ZALNP,One year,7,7-12,Mailed check,No,19.9,1,0,0.04438457,Middle,"Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.28)"
8909-BOLNL,One year,3,0-6,Mailed check,No,21.2,1,0,0.04435704,Middle,"Contract=Month-to-month (-risk, SHAP -0.95); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.30)"
8690-UPCZI,One year,29,25-48,Bank transfer (automatic),DSL,69.05,5,0,0.044351865,Middle,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.26); MonthlyCharges (-risk, SHAP -0.21)"
2664-XJZNO,Two year,72,49-72,Credit card (automatic),Fiber optic,104.9,6,0,0.044324316,Middle,"tenure (-risk, SHAP -0.93); Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (+risk, SHAP +0.55)"
6427-FEFIG,Two year,24,13-24,Credit card (automatic),DSL,78.6,6,0,0.044306476,Middle,"Contract=Month-to-month (-risk, SHAP -0.89); Contract=Two year (-risk, SHAP -0.36); OnlineSecurity=No (-risk, SHAP -0.24)"
0661-KQHNK,One year,6,0-6,Credit card (automatic),No,19.0,1,0,0.044290718,Healthy,"Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.29)"
3739-YBWAB,One year,36,25-48,Mailed check,DSL,35.35,2,0,0.044283472,Healthy,"Contract=Month-to-month (-risk, SHAP -0.85); tenure (-risk, SHAP -0.27); OnlineSecurity=No (-risk, SHAP -0.24)"
8727-XDPUD,Two year,37,25-48,Credit card (automatic),DSL,35.8,1,0,0.04421144,Healthy,"Contract=Month-to-month (-risk, SHAP -0.92); tenure (-risk, SHAP -0.31); Contract=Two year (-risk, SHAP -0.29)"
8630-QSGXK,Two year,51,49-72,Bank transfer (automatic),DSL,75.2,5,0,0.044130985,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); tenure (-risk, SHAP -0.39); Contract=Two year (-risk, SHAP -0.35)"
8348-JLBUG,One year,64,49-72,Credit card (automatic),Fiber optic,80.3,3,0,0.04397571,Healthy,"Contract=Month-to-month (-risk, SHAP -0.89); tenure (-risk, SHAP -0.58); OnlineSecurity=No (-risk, SHAP -0.24)"
4565-EVZMJ,One year,47,25-48,Mailed check,DSL,58.9,4,0,0.043890346,Healthy,"Contract=Month-to-month (-risk, SHAP -0.77); tenure (-risk, SHAP -0.29); OnlineSecurity=No (-risk, SHAP -0.22)"
4999-IEZLT,One year,66,49-72,Credit card (automatic),DSL,29.45,1,0,0.043890167,Healthy,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.50); MonthlyCharges (-risk, SHAP -0.31)"
8869-TORSS,One year,48,25-48,Credit card (automatic),DSL,60.35,4,1,0.043837234,Healthy,"Contract=Month-to-month (-risk, SHAP -0.79); tenure (-risk, SHAP -0.31); OnlineSecurity=No (-risk, SHAP -0.22)"
5619-XZZKR,One year,4,0-6,Mailed check,No,19.95,1,0,0.04380805,Healthy,"Contract=Month-to-month (-risk, SHAP -0.92); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.30)"
4472-LVYGI,Two year,0,0-6,Bank transfer (automatic),DSL,52.55,4,0,0.043785863,Healthy,"Contract=Month-to-month (-risk, SHAP -1.16); tenure (+risk, SHAP +0.54); Contract=Two year (-risk, SHAP -0.41)"
4116-IQRFR,One year,4,0-6,Credit card (automatic),No,24.1,2,0,0.04375868,Healthy,"Contract=Month-to-month (-risk, SHAP -0.93); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.32)"
2245-ADZFJ,Two year,31,25-48,Bank transfer (automatic),DSL,80.55,6,0,0.04368357,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); Contract=Two year (-risk, SHAP -0.40); tenure (-risk, SHAP -0.26)"
0661-WCQNQ,One year,22,13-24,Credit card (automatic),DSL,56.25,3,0,0.04362345,Healthy,"Contract=Month-to-month (-risk, SHAP -0.79); OnlineSecurity=No (-risk, SHAP -0.22); MonthlyCharges (-risk, SHAP -0.21)"
4086-ATNFV,One year,34,25-48,Mailed check,DSL,60.8,4,0,0.043613367,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); tenure (-risk, SHAP -0.27); OnlineSecurity=No (-risk, SHAP -0.23)"
8469-SNFFH,One year,70,49-72,Bank transfer (automatic),DSL,79.4,7,0,0.043594208,Healthy,"Contract=Month-to-month (-risk, SHAP -0.75); tenure (-risk, SHAP -0.45); OnlineSecurity=No (-risk, SHAP -0.24)"
0164-APGRB,Two year,72,49-72,Electronic check,Fiber optic,114.9,8,0,0.043558642,Healthy,"tenure (-risk, SHAP -0.99); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.54)"
5127-BZENZ,One year,56,49-72,Bank transfer (automatic),DSL,65.2,4,0,0.043497894,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); tenure (-risk, SHAP -0.42); MonthlyCharges (-risk, SHAP -0.21)"
4616-EWBNJ,One year,16,13-24,Bank transfer (automatic),No,20.1,1,0,0.043447107,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.25)"
5820-PTRYM,One year,56,49-72,Credit card (automatic),DSL,68.45,6,0,0.043378837,Healthy,"Contract=Month-to-month (-risk, SHAP -0.78); tenure (-risk, SHAP -0.40); OnlineSecurity=No (-risk, SHAP -0.24)"
5110-CHOPY,Two year,60,49-72,Electronic check,DSL,53.6,4,0,0.043233305,Healthy,"Contract=Month-to-month (-risk, SHAP -0.89); tenure (-risk, SHAP -0.52); Contract=Two year (-risk, SHAP -0.29)"
9473-CBZOP,One year,28,25-48,Mailed check,DSL,59.0,4,0,0.043214235,Healthy,"Contract=Month-to-month (-risk, SHAP -0.84); tenure (-risk, SHAP -0.26); OnlineSecurity=No (-risk, SHAP -0.23)"
6872-HXFNF,One year,64,49-72,Bank transfer (automatic),DSL,58.35,4,0,0.043190528,Healthy,"Contract=Month-to-month (-risk, SHAP -0.76); tenure (-risk, SHAP -0.59); OnlineSecurity=No (+risk, SHAP +0.20)"
6260-XLACS,One year,4,0-6,Mailed check,No,19.7,1,0,0.043179493,Healthy,"Contract=Month-to-month (-risk, SHAP -0.92); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.30)"
1680-VDCWW,One year,12,7-12,Bank transfer (automatic),No,19.8,1,0,0.042987388,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); MonthlyCharges (-risk, SHAP -0.33); OnlineSecurity=No (-risk, SHAP -0.26)"
7762-ONLJY,One year,6,0-6,Mailed check,No,19.7,1,0,0.042967293,Healthy,"Contract=Month-to-month (-risk, SHAP -0.86); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.30)"
7602-MVRMB,Two year,72,49-72,Bank transfer (automatic),Fiber optic,110.45,7,0,0.04296411,Healthy,"tenure (-risk, SHAP -1.01); Contract=Month-to-month (-risk, SHAP -0.86); MonthlyCharges (+risk, SHAP +0.59)"
2682-KEVRP,One year,22,13-24,Mailed check,No,20.05,1,0,0.042911995,Healthy,"Contract=Month-to-month (-risk, SHAP -0.80); MonthlyCharges (-risk, SHAP -0.36); OnlineSecurity=No (-risk, SHAP -0.24)"
9926-PJHDQ,Two year,72,49-72,Bank transfer (automatic),DSL,76.8,5,0,0.042897634,Healthy,"Contract=Month-to-month (-risk, SHAP -0.88); tenure (-risk, SHAP -0.85); Contract=Two year (-risk, SHAP -0.28)"
1841-YSJGV,Two year,72,49-72,Credit card (automatic),Fiber optic,109.95,7,0,0.04287616,Healthy,"tenure (-risk, SHAP -0.93); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.58)"
0310-SUCIN,One year,71,49-72,Bank transfer (automatic),DSL,84.8,7,0,0.042744476,Healthy,"tenure (-risk, SHAP -0.81); Contract=Month-to-month (-risk, SHAP -0.67); OnlineSecurity=No (-risk, SHAP -0.26)"
5135-GRQJV,Two year,72,49-72,Mailed check,Fiber optic,114.5,8,0,0.042744037,Healthy,"tenure (-risk, SHAP -0.95); Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (+risk, SHAP +0.58)"
6114-TCFID,One year,29,25-48,Credit card (automatic),DSL,39.5,3,0,0.042676646,Healthy,"Contract=Month-to-month (-risk, SHAP -0.79); tenure (-risk, SHAP -0.25); OnlineSecurity=No (-risk, SHAP -0.23)"
4039-PIMHX,Two year,49,49-72,Mailed check,DSL,49.8,2,0,0.04265643,Healthy,"Contract=Month-to-month (-risk, SHAP -0.88); Contract=Two year (-risk, SHAP -0.30); tenure (-risk, SHAP -0.29)"
5789-LDFXO,One year,24,13-24,Electronic check,No,24.6,2,0,0.042615246,Healthy,"Contract=Month-to-month (-risk, SHAP -0.77); MonthlyCharges (-risk, SHAP -0.38); OnlineSecurity=No (-risk, SHAP -0.27)"
8573-JGCZW,One year,17,13-24,Bank transfer (automatic),No,19.65,1,0,0.0425834,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); MonthlyCharges (-risk, SHAP -0.34); OnlineSecurity=No (-risk, SHAP -0.24)"
5906-DVAPM,One year,55,49-72,Credit card (automatic),DSL,75.0,6,0,0.042578995,Healthy,"Contract=Month-to-month (-risk, SHAP -0.76); tenure (-risk, SHAP -0.39); OnlineSecurity=No (-risk, SHAP -0.22)"
7353-YOWFP,One year,7,7-12,Mailed check,No,20.25,1,0,0.042557385,Healthy,"Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (-risk, SHAP -0.39); OnlineSecurity=No (-risk, SHAP -0.28)"
9541-PWTWO,Two year,52,49-72,Bank transfer (automatic),DSL,80.95,6,0,0.04255489,Healthy,"Contract=Month-to-month (-risk, SHAP -0.84); tenure (-risk, SHAP -0.44); Contract=Two year (-risk, SHAP -0.36)"
9802-CAQUT,Two year,72,49-72,Credit card (automatic),Fiber optic,109.55,7,0,0.042552706,Healthy,"tenure (-risk, SHAP -0.93); Contract=Month-to-month (-risk, SHAP -0.87); MonthlyCharges (+risk, SHAP +0.55)"
9680-NIAUV,Two year,72,49-72,Credit card (automatic),Fiber optic,109.7,7,0,0.042552706,Healthy,"tenure (-risk, SHAP -0.93); Contract=Month-to-month (-risk, SHAP -0.87); MonthlyCharges (+risk, SHAP +0.55)"
9152-AMKAK,Two year,6,0-6,Mailed check,DSL,80.25,6,0,0.04253563,Healthy,"Contract=Month-to-month (-risk, SHAP -0.92); Contract=Two year (-risk, SHAP -0.42); OnlineSecurity=No (-risk, SHAP -0.31)"
5914-XRFQB,Two year,72,49-72,Bank transfer (automatic),Fiber optic,115.8,8,0,0.042532764,Healthy,"tenure (-risk, SHAP -0.94); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.59)"
1429-UYJSV,One year,12,7-12,Mailed check,No,19.7,1,0,0.04249739,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.26)"
5245-VDBUR,One year,52,49-72,Mailed check,DSL,35.45,2,0,0.0424909,Healthy,"Contract=Month-to-month (-risk, SHAP -0.84); tenure (-risk, SHAP -0.38); OnlineSecurity=No (-risk, SHAP -0.23)"
3423-HHXAO,One year,14,13-24,Mailed check,No,19.5,1,0,0.042488996,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.27)"
5995-WWKKG,One year,37,25-48,Electronic check,No,19.8,1,0,0.04248675,Healthy,"Contract=Month-to-month (-risk, SHAP -0.77); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.27)"
1599-MMYRQ,One year,62,49-72,Credit card (automatic),Fiber optic,81.45,3,0,0.042448472,Healthy,"Contract=Month-to-month (-risk, SHAP -0.88); tenure (-risk, SHAP -0.58); OnlineSecurity=No (-risk, SHAP -0.26)"
3021-VLNRJ,One year,50,49-72,Credit card (automatic),DSL,70.8,5,0,0.04242359,Healthy,"Contract=Month-to-month (-risk, SHAP -0.77); tenure (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.20)"
9637-CDTKZ,Two year,72,49-72,Credit card (automatic),Fiber optic,114.1,8,0,0.04239294,Healthy,"tenure (-risk, SHAP -0.93); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.59)"
9788-HNGUT,Two year,72,49-72,Credit card (automatic),Fiber optic,116.95,8,0,0.04239294,Healthy,"tenure (-risk, SHAP -0.93); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.59)"
5795-BKOYE,One year,69,49-72,Bank transfer (automatic),DSL,59.1,4,0,0.042355016,Healthy,"Contract=Month-to-month (-risk, SHAP -0.73); tenure (-risk, SHAP -0.48); OnlineSecurity=No (+risk, SHAP +0.19)"
1043-UXOVO,Two year,71,49-72,Credit card (automatic),Fiber optic,113.15,8,0,0.042348865,Healthy,"tenure (-risk, SHAP -0.91); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.60)"
4227-OJHAL,One year,68,49-72,Credit card (automatic),DSL,73.0,6,0,0.0423376,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); tenure (-risk, SHAP -0.51); OnlineSecurity=No (-risk, SHAP -0.25)"
8232-CTLKO,Two year,66,49-72,Electronic check,DSL,59.75,3,0,0.04230237,Healthy,"Contract=Month-to-month (-risk, SHAP -0.88); tenure (-risk, SHAP -0.50); PaymentMethod=Electronic check (+risk, SHAP +0.29)"
7945-HLKEA,One year,60,49-72,Electronic check,DSL,64.75,5,0,0.04229397,Healthy,"Contract=Month-to-month (-risk, SHAP -0.75); tenure (-risk, SHAP -0.54); OnlineSecurity=No (-risk, SHAP -0.27)"
0967-BMLBD,One year,11,7-12,Mailed check,No,20.0,1,0,0.042238723,Healthy,"Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.27)"
2027-DNKIV,One year,37,25-48,Mailed check,DSL,58.75,4,0,0.042038895,Healthy,"Contract=Month-to-month (-risk, SHAP -0.79); tenure (-risk, SHAP -0.24); OnlineSecurity=No (-risk, SHAP -0.23)"
6435-VWCCY,Two year,65,49-72,Credit card (automatic),Fiber optic,92.7,5,0,0.04203062,Healthy,"Contract=Month-to-month (-risk, SHAP -1.00); tenure (-risk, SHAP -0.58); OnlineSecurity=No (-risk, SHAP -0.28)"
8184-WMOFI,One year,62,49-72,Credit card (automatic),DSL,71.4,5,0,0.041963033,Healthy,"Contract=Month-to-month (-risk, SHAP -0.68); tenure (-risk, SHAP -0.52); OnlineSecurity=No (-risk, SHAP -0.23)"
1480-BKXGA,Two year,72,49-72,Bank transfer (automatic),Fiber optic,116.05,8,0,0.04191881,Healthy,"tenure (-risk, SHAP -0.96); Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (+risk, SHAP +0.58)"
4702-HDRKD,One year,67,49-72,Bank transfer (automatic),DSL,49.35,4,0,0.041902132,Healthy,"Contract=Month-to-month (-risk, SHAP -0.79); tenure (-risk, SHAP -0.51); OnlineSecurity=No (-risk, SHAP -0.24)"
7801-CEDNV,One year,27,25-48,Credit card (automatic),DSL,48.7,2,0,0.041901894,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); tenure (-risk, SHAP -0.24); OnlineSecurity=No (-risk, SHAP -0.21)"
2137-DQMEV,One year,68,49-72,Mailed check,DSL,44.8,3,0,0.04186157,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); tenure (-risk, SHAP -0.45); MonthlyCharges (-risk, SHAP -0.26)"
1303-SRDOK,Two year,55,49-72,Credit card (automatic),Fiber optic,69.05,1,0,0.041844983,Healthy,"Contract=Month-to-month (-risk, SHAP -0.98); tenure (-risk, SHAP -0.45); Contract=Two year (-risk, SHAP -0.26)"
4942-VZZOM,One year,64,49-72,Credit card (automatic),DSL,66.15,4,0,0.04182943,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); tenure (-risk, SHAP -0.60); OnlineSecurity=No (-risk, SHAP -0.25)"
2676-SSLTO,Two year,49,49-72,Bank transfer (automatic),DSL,66.15,4,0,0.041827474,Healthy,"Contract=Month-to-month (-risk, SHAP -0.87); tenure (-risk, SHAP -0.35); Contract=Two year (-risk, SHAP -0.32)"
3669-WHAFY,Two year,71,49-72,Credit card (automatic),Fiber optic,115.15,8,0,0.04182066,Healthy,"tenure (-risk, SHAP -0.91); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.60)"
7375-WMVMT,Two year,71,49-72,Credit card (automatic),Fiber optic,95.5,5,0,0.041728694,Healthy,"Contract=Month-to-month (-risk, SHAP -0.87); tenure (-risk, SHAP -0.85); Contract=Two year (-risk, SHAP -0.27)"
5762-TJXGK,Two year,52,49-72,Bank transfer (automatic),DSL,58.75,5,0,0.041709963,Healthy,"Contract=Month-to-month (-risk, SHAP -0.89); Contract=Two year (-risk, SHAP -0.37); tenure (-risk, SHAP -0.33)"
7279-NMVJC,One year,17,13-24,Bank transfer (automatic),No,19.9,1,0,0.041706957,Healthy,"Contract=Month-to-month (-risk, SHAP -0.80); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.23)"
9442-JTWDL,One year,11,7-12,Credit card (automatic),No,20.05,1,0,0.041680254,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); MonthlyCharges (-risk, SHAP -0.37); OnlineSecurity=No (-risk, SHAP -0.26)"
8570-KLJYJ,One year,36,25-48,Mailed check,DSL,54.45,3,0,0.04161131,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); tenure (-risk, SHAP -0.29); OnlineSecurity=No (-risk, SHAP -0.23)"
4537-CIBHB,One year,9,7-12,Mailed check,No,20.25,1,0,0.0415305,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); MonthlyCharges (-risk, SHAP -0.39); OnlineSecurity=No (-risk, SHAP -0.28)"
2862-JVEOY,One year,6,0-6,Mailed check,No,19.15,1,0,0.041505948,Healthy,"Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.29)"
0013-SMEOE,Two year,71,49-72,Bank transfer (automatic),Fiber optic,109.7,7,0,0.041486055,Healthy,"tenure (-risk, SHAP -0.91); Contract=Month-to-month (-risk, SHAP -0.83); MonthlyCharges (+risk, SHAP +0.62)"
8510-TMWYB,Two year,54,49-72,Bank transfer (automatic),DSL,59.8,4,0,0.041454095,Healthy,"Contract=Month-to-month (-risk, SHAP -0.91); tenure (-risk, SHAP -0.40); Contract=Two year (-risk, SHAP -0.28)"
2550-QHZGP,One year,7,7-12,Mailed check,No,19.5,1,0,0.04143999,Healthy,"Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.28)"
9715-SBVSU,Two year,14,13-24,Bank transfer (automatic),DSL,61.4,4,0,0.04135642,Healthy,"Contract=Month-to-month (-risk, SHAP -0.91); Contract=Two year (-risk, SHAP -0.34); OnlineSecurity=No (-risk, SHAP -0.27)"
9018-PCIOK,Two year,55,49-72,Mailed check,DSL,64.75,4,0,0.041339986,Healthy,"Contract=Month-to-month (-risk, SHAP -0.85); tenure (-risk, SHAP -0.41); Contract=Two year (-risk, SHAP -0.30)"
4311-QTTAI,One year,16,13-24,Credit card (automatic),No,19.35,1,0,0.041264508,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); MonthlyCharges (-risk, SHAP -0.34); OnlineSecurity=No (-risk, SHAP -0.25)"
5602-BVFMK,One year,12,7-12,Mailed check,No,19.3,1,0,0.041240368,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); MonthlyCharges (-risk, SHAP -0.35); OnlineSecurity=No (-risk, SHAP -0.26)"
1271-UODNO,Two year,39,25-48,Credit card (automatic),DSL,53.85,3,0,0.0412177,Healthy,"Contract=Month-to-month (-risk, SHAP -0.88); Contract=Two year (-risk, SHAP -0.30); tenure (-risk, SHAP -0.27)"
8745-PVESG,One year,57,49-72,Credit card (automatic),DSL,41.1,3,0,0.041199785,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); tenure (-risk, SHAP -0.43); OnlineSecurity=No (-risk, SHAP -0.24)"
0757-WCUUZ,Two year,54,49-72,Credit card (automatic),DSL,63.35,4,0,0.041158866,Healthy,"Contract=Month-to-month (-risk, SHAP -0.86); tenure (-risk, SHAP -0.40); Contract=Two year (-risk, SHAP -0.29)"
6505-OZNPG,Two year,6,0-6,Mailed check,DSL,63.4,6,0,0.04110649,Healthy,"Contract=Month-to-month (-risk, SHAP -0.92); Contract=Two year (-risk, SHAP -0.46); OnlineSecurity=No (-risk, SHAP -0.31)"
8915-NNTRC,Two year,72,49-72,Credit card (automatic),Fiber optic,107.7,7,0,0.041092843,Healthy,"tenure (-risk, SHAP -0.92); Contract=Month-to-month (-risk, SHAP -0.84); MonthlyCharges (+risk, SHAP +0.60)"
8606-CIQUL,Two year,72,49-72,Credit card (automatic),Fiber optic,115.75,8,0,0.041086644,Healthy,"tenure (-risk, SHAP -0.94); Contract=Month-to-month (-risk, SHAP -0.85); MonthlyCharges (+risk, SHAP +0.57)"
3372-CDXFJ,One year,13,13-24,Bank transfer (automatic),No,24.5,2,0,0.041046984,Healthy,"Contract=Month-to-month (-risk, SHAP -0.83); MonthlyCharges (-risk, SHAP -0.36); OnlineSecurity=No (-risk, SHAP -0.27)"
3566-CAAYU,Two year,64,49-72,Electronic check,DSL,49.85,4,0,0.04101774,Healthy,"Contract=Month-to-month (-risk, SHAP -0.81); tenure (-risk, SHAP -0.48); Contract=Two year (-risk, SHAP -0.30)"
2091-GPPIQ,Two year,72,49-72,Electronic check,DSL,78.95,6,0,0.041010037,Healthy,"Contract=Month-to-month (-risk, SHAP -0.82); tenure (-risk, SHAP -0.80); Contract=Two year (-risk, SHAP -0.31)"
